season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,registered,cnt
1,1,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,277,307
1,1,1,17,0,2,1,1,0.54,0.5152,0.26,0.4179,518,559
1,1,1,18,0,2,1,1,0.54,0.5152,0.24,0.3582,486,502
1,1,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,306,328
1,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,223,238
1,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,162,165
1,1,1,22,0,2,1,1,0.44,0.4394,0.35,0.2985,118,129
1,1,1,23,0,2,1,1,0.44,0.4394,0.38,0.2537,61,63
1,1,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,31,31
1,1,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,4,4
1,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,6,7
1,1,2,3,0,3,1,1,0.44,0.4394,0.44,0.19399999999999998,3,3
1,1,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,1,1
1,1,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,18,18
1,1,2,6,0,3,1,3,0.4,0.4091,0.54,0.1642,67,67
1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,201,208
1,1,2,8,0,3,1,3,0.36,0.3636,0.73,0.1045,505,520
1,1,2,9,0,3,1,2,0.36,0.3485,0.71,0.19399999999999998,267,276
1,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,124,133
1,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,116,143
1,1,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,153,179
1,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,174,186
1,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,159,192
1,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,169,194
1,1,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,261,283
1,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.19399999999999998,508,539
1,1,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,514,526
1,1,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,315,335
1,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,254,264
1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,217,233
1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.19399999999999998,133,140
1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,75,97
1,1,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,24,31
1,1,2,1,0,4,1,2,0.46,0.4545,0.55,0.0,14,17
1,1,2,2,0,4,1,2,0.42,0.4242,0.67,0.1343,7,9
1,1,2,3,0,4,1,2,0.42,0.4242,0.67,0.1343,2,2
1,1,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,1,1
1,1,2,5,0,4,1,3,0.4,0.4091,0.82,0.0,19,19
1,1,2,6,0,4,1,3,0.36,0.3788,0.9,0.0,73,74
1,1,2,7,0,4,1,3,0.36,0.3788,0.93,0.0,201,205
1,1,2,8,0,4,1,3,0.4,0.4091,0.87,0.0,436,445
1,1,2,9,0,4,1,3,0.38,0.3939,0.87,0.0,213,228
1,1,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,72,78
1,1,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,99,105
1,1,2,12,0,4,1,1,0.42,0.4242,0.82,0.0,140,148
1,1,2,13,0,4,1,2,0.42,0.4242,0.77,0.0,124,137
1,1,2,14,0,4,1,1,0.4,0.4091,0.76,0.1045,129,141
1,1,2,15,0,4,1,1,0.46,0.4545,0.67,0.1642,150,174
1,1,2,16,0,4,1,1,0.46,0.4545,0.55,0.2836,211,229
1,1,2,17,0,4,1,1,0.42,0.4242,0.54,0.4925,437,450
1,1,2,18,0,4,1,1,0.4,0.4091,0.43,0.4627,393,410
1,1,2,19,0,4,1,1,0.38,0.3939,0.43,0.5224,311,327
1,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,204,213
1,1,2,21,0,4,1,1,0.34,0.303,0.46,0.4179,144,148
1,1,2,22,0,4,1,1,0.32,0.2879,0.49,0.4179,106,109
1,1,2,23,0,4,1,1,0.32,0.303,0.49,0.2537,61,61
1,1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,37,38
1,1,2,1,0,5,1,1,0.3,0.2727,0.56,0.3284,19,22
1,1,2,2,0,5,1,1,0.3,0.2879,0.52,0.2239,6,6
1,1,2,3,0,5,1,1,0.28,0.2576,0.56,0.2985,4,4
1,1,2,4,0,5,1,1,0.26,0.2576,0.6,0.2239,2,2
1,1,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,17,17
1,1,2,6,0,5,1,1,0.24,0.2424,0.65,0.1642,88,88
1,1,2,7,0,5,1,1,0.24,0.2273,0.65,0.2239,216,226
1,1,2,8,0,5,1,1,0.24,0.2273,0.65,0.2239,429,441
1,1,2,9,0,5,1,1,0.24,0.2273,0.65,0.19399999999999998,252,270
1,1,2,10,0,5,1,1,0.28,0.2576,0.56,0.2836,114,129
1,1,2,11,0,5,1,1,0.32,0.303,0.53,0.2985,149,164
1,1,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,191,216
1,1,2,13,0,5,1,1,0.36,0.3636,0.46,0.0,173,198
1,1,2,14,0,5,1,1,0.36,0.3485,0.46,0.2239,148,170
1,1,2,15,0,5,1,1,0.38,0.3939,0.4,0.0,168,216
1,1,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045,275,311
1,1,2,17,0,5,1,1,0.4,0.4091,0.37,0.0896,458,488
1,1,2,18,0,5,1,1,0.38,0.3939,0.4,0.1343,368,385
1,1,2,19,0,5,1,1,0.34,0.3485,0.49,0.1045,256,267
1,1,2,20,0,5,1,1,0.34,0.3485,0.49,0.1045,155,163
1,1,2,21,0,5,1,1,0.34,0.3485,0.49,0.1045,126,134
1,1,2,22,0,5,1,1,0.34,0.3485,0.49,0.1045,116,119
1,1,2,23,0,5,1,1,0.26,0.2727,0.7,0.1045,74,77
1,1,2,0,0,6,0,1,0.26,0.2727,0.7,0.1045,76,86
1,1,2,1,0,6,0,1,0.26,0.2727,0.7,0.1045,43,43
1,1,2,2,0,6,0,1,0.24,0.2576,0.7,0.0896,38,44
1,1,2,3,0,6,0,1,0.24,0.2879,0.75,0.0,17,18
1,1,2,4,0,6,0,1,0.24,0.2576,0.81,0.0896,5,6
1,1,2,5,0,6,0,1,0.24,0.2576,0.81,0.0896,3,4
1,1,2,6,0,6,0,1,0.22,0.2273,0.87,0.1343,4,5
1,1,2,7,0,6,0,2,0.24,0.2424,0.87,0.1343,27,28
1,1,2,8,0,6,0,1,0.24,0.2879,0.87,0.0,86,90
1,1,2,9,0,6,0,1,0.24,0.2424,0.81,0.1343,141,157
1,1,2,10,0,6,0,1,0.24,0.2576,0.87,0.1045,193,224
1,1,2,11,0,6,0,1,0.3,0.3333,0.7,0.0,224,270
1,1,2,12,0,6,0,2,0.3,0.3182,0.7,0.0896,260,300
1,1,2,13,0,6,0,2,0.3,0.2879,0.7,0.19399999999999998,244,302
1,1,2,14,0,6,0,2,0.32,0.303,0.66,0.2239,229,276
1,1,2,15,0,6,0,2,0.32,0.303,0.66,0.2239,244,305
1,1,2,16,0,6,0,2,0.34,0.3333,0.61,0.1642,123,143
1,1,2,17,0,6,0,3,0.3,0.2879,0.7,0.19399999999999998,54,67
1,1,2,18,0,6,0,3,0.28,0.2727,0.75,0.1642,58,64
1,1,2,19,0,6,0,3,0.26,0.2727,0.87,0.1343,75,80
1,1,2,20,0,6,0,3,0.24,0.2273,0.93,0.19399999999999998,73,77
1,1,2,21,0,6,0,3,0.24,0.2424,0.93,0.1343,74,78
1,1,2,22,0,6,0,2,0.24,0.2576,0.87,0.0896,91,95
1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,66,70
1,1,2,0,0,0,0,2,0.24,0.2424,0.87,0.1343,58,61
1,1,2,1,0,0,0,2,0.24,0.2576,0.93,0.1045,46,51
1,1,2,2,0,0,0,2,0.24,0.2576,0.93,0.1045,59,63
1,1,2,3,0,0,0,3,0.24,0.2576,0.87,0.0896,13,17
1,1,2,4,0,0,0,2,0.24,0.2424,0.87,0.1343,9,9
1,1,2,5,0,0,0,3,0.26,0.2576,0.81,0.19399999999999998,4,4
1,1,2,6,0,0,0,2,0.26,0.2424,0.7,0.2537,4,4
1,1,2,7,0,0,0,2,0.24,0.2424,0.75,0.1642,16,16
1,1,2,8,0,0,0,2,0.24,0.2424,0.75,0.1642,58,62
1,1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,83,92
1,1,2,10,0,0,0,2,0.26,0.2424,0.65,0.2836,138,148
1,1,2,11,0,0,0,2,0.26,0.2576,0.7,0.19399999999999998,160,182
1,1,2,12,0,0,0,2,0.26,0.2576,0.65,0.19399999999999998,223,248
1,1,2,13,0,0,0,2,0.28,0.2727,0.61,0.1642,241,274
1,1,2,14,0,0,0,1,0.3,0.303,0.61,0.1642,203,243
1,1,2,15,0,0,0,2,0.3,0.2879,0.56,0.2537,217,272
1,1,2,16,0,0,0,1,0.3,0.2879,0.56,0.2239,261,296
1,1,2,17,0,0,0,1,0.32,0.3182,0.53,0.1642,275,306
1,1,2,18,0,0,0,1,0.3,0.2879,0.52,0.2537,171,181
1,1,2,19,0,0,0,1,0.3,0.2879,0.52,0.2239,63,69
1,1,2,20,0,0,0,1,0.28,0.2727,0.56,0.19399999999999998,47,50
1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,60,66
1,1,2,22,0,0,0,1,0.26,0.2727,0.6,0.1045,182,191
1,1,2,23,0,0,0,1,0.24,0.2424,0.7,0.1343,38,42
1,1,2,0,0,1,1,1,0.24,0.2424,0.65,0.1343,14,21
1,1,2,1,0,1,1,1,0.22,0.2576,0.75,0.0896,6,6
1,1,2,2,0,1,1,1,0.22,0.2727,0.75,0.0,3,3
1,1,2,4,0,1,1,1,0.18,0.2121,0.8,0.1045,2,2
1,1,2,5,0,1,1,1,0.18,0.2121,0.8,0.1045,17,17
1,1,2,6,0,1,1,1,0.16,0.1818,0.86,0.1045,72,72
1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,229,234
1,1,2,8,0,1,1,1,0.16,0.1818,0.86,0.1343,434,444
1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,269,277
1,1,2,10,0,1,1,1,0.22,0.2424,0.75,0.1045,96,116
1,1,2,11,0,1,1,1,0.26,0.2727,0.7,0.1343,104,116
1,1,2,12,0,1,1,1,0.32,0.3182,0.61,0.1642,131,150
1,1,2,13,0,1,1,1,0.38,0.3939,0.4,0.2239,124,141
1,1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,126,140
1,1,2,15,0,1,1,1,0.42,0.4242,0.32,0.2836,146,171
1,1,2,16,0,1,1,1,0.4,0.4091,0.43,0.2537,215,228
1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,417,430
1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,426,437
1,1,2,19,0,1,1,1,0.36,0.3333,0.43,0.2537,284,291
1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,194,201
1,1,2,21,0,1,1,1,0.32,0.3182,0.57,0.1642,143,154
1,1,2,22,0,1,1,1,0.3,0.303,0.65,0.1343,83,87
1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,43,46
1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.19399999999999998,22,23
1,1,2,1,0,2,1,1,0.28,0.2879,0.61,0.1343,6,14
1,1,2,2,0,2,1,1,0.3,0.3333,0.61,0.0,4,4
1,1,2,3,0,2,1,2,0.3,0.3333,0.7,0.0,1,2
1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0.0,3,3
1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,15,15
1,1,2,6,0,2,1,1,0.32,0.303,0.45,0.2985,98,100
1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0.0,293,299
1,1,2,8,0,2,1,1,0.3,0.3182,0.49,0.0,522,529
1,1,2,9,0,2,1,1,0.32,0.3333,0.49,0.0,278,289
1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,104,116
1,1,2,11,0,2,1,1,0.36,0.3485,0.46,0.19399999999999998,120,129
1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,163,172
1,1,2,13,0,2,1,1,0.44,0.4394,0.38,0.2537,169,184
1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,127,138
1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.19399999999999998,133,146
1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,257,276
1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.19399999999999998,494,509
1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.19399999999999998,508,518
1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,327,338
1,1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,206,212
1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,170,190
1,1,2,22,0,2,1,1,0.32,0.3182,0.57,0.19399999999999998,107,118
1,1,2,23,0,2,1,1,0.32,0.3333,0.57,0.1343,49,51
1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,21,23
1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,9,10
1,1,2,2,0,3,1,1,0.26,0.303,0.65,0.0,1,1
1,1,2,3,0,3,1,1,0.26,0.303,0.65,0.0,1,1
1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,1,1
1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,20,20
1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0.0,95,98
1,1,2,7,0,3,1,2,0.24,0.2576,0.7,0.1045,276,281
1,1,2,8,0,3,1,2,0.24,0.2273,0.7,0.2239,495,508
1,1,2,9,0,3,1,2,0.24,0.2576,0.7,0.1642,245,253
1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,107,108
1,1,2,11,0,3,1,2,0.26,0.2576,0.65,0.2239,97,102
1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,124,138
1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,111,126
1,1,2,14,0,3,1,2,0.3,0.303,0.56,0.1642,100,108
1,1,2,15,0,3,1,3,0.3,0.3182,0.61,0.1045,49,54
1,1,2,16,0,3,1,3,0.26,0.2727,0.81,0.1045,73,75
1,1,2,17,0,3,1,3,0.24,0.2576,0.87,0.1045,147,155
1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,163,167
1,1,2,19,0,3,1,3,0.24,0.2576,0.87,0.1045,158,161
1,1,2,20,0,3,1,3,0.24,0.2424,0.87,0.1343,122,125
1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.19399999999999998,126,129
1,1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,95,98
1,1,2,23,0,3,1,2,0.24,0.2424,0.87,0.1642,57,60
1,1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,23,26
1,1,2,1,0,4,1,2,0.24,0.2424,0.87,0.1343,10,12
1,1,2,2,0,4,1,1,0.22,0.2273,0.8,0.1343,2,2
1,1,2,3,0,4,1,1,0.22,0.2121,0.8,0.2836,4,4
1,1,2,4,0,4,1,2,0.22,0.19699999999999998,0.75,0.4478,1,1
1,1,2,5,0,4,1,1,0.2,0.1818,0.75,0.2836,18,18
1,1,2,6,0,4,1,1,0.2,0.1818,0.75,0.2836,75,76
1,1,2,7,0,4,1,1,0.2,0.19699999999999998,0.69,0.2537,263,267
1,1,2,8,0,4,1,1,0.2,0.19699999999999998,0.64,0.2537,473,484
1,1,2,9,0,4,1,1,0.2,0.19699999999999998,0.59,0.2239,229,238
1,1,2,10,0,4,1,1,0.22,0.2121,0.51,0.2239,90,97
1,1,2,11,0,4,1,1,0.24,0.2273,0.52,0.2239,95,99
1,1,2,12,0,4,1,1,0.26,0.2273,0.48,0.3284,148,158
1,1,2,13,0,4,1,1,0.3,0.2727,0.42,0.3284,144,154
1,1,2,14,0,4,1,1,0.32,0.303,0.39,0.2985,126,144
1,1,2,15,0,4,1,1,0.32,0.303,0.36,0.2985,120,134
1,1,2,16,0,4,1,1,0.34,0.3333,0.36,0.0,223,238
1,1,2,17,0,4,1,1,0.34,0.3333,0.34,0.1343,387,399
1,1,2,18,0,4,1,1,0.34,0.3333,0.31,0.1642,404,417
1,1,2,19,0,4,1,1,0.32,0.3333,0.33,0.1045,287,295
1,1,2,20,0,4,1,1,0.32,0.3485,0.36,0.0,197,199
1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,169,177
1,1,2,22,0,4,1,2,0.3,0.3333,0.56,0.0,104,107
1,1,2,23,0,4,1,2,0.3,0.3333,0.52,0.0,75,84
1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,39,43
1,1,2,1,0,5,1,2,0.28,0.303,0.61,0.0896,11,13
1,1,2,2,0,5,1,1,0.26,0.2879,0.52,0.0896,9,16
1,1,2,3,0,5,1,1,0.26,0.2879,0.56,0.0896,5,5
1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,2,2
1,1,2,5,0,5,1,1,0.24,0.2273,0.52,0.2239,17,17
1,1,2,6,0,5,1,1,0.2,0.19699999999999998,0.59,0.19399999999999998,61,64
1,1,2,7,0,5,1,1,0.2,0.2121,0.59,0.1642,225,230
1,1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642,447,448
1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642,265,275
1,1,2,10,0,5,1,2,0.26,0.2727,0.48,0.1343,119,124
1,1,2,11,0,5,1,2,0.28,0.2879,0.45,0.1045,134,153
1,1,2,12,0,5,1,2,0.3,0.303,0.42,0.1343,168,176
1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,170,192
1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,138,146
1,1,2,15,0,5,1,2,0.32,0.3333,0.45,0.1343,164,191
1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,240,268
1,1,2,17,0,5,1,2,0.34,0.3333,0.42,0.19399999999999998,381,396
1,1,2,18,0,5,1,3,0.3,0.303,0.61,0.1343,345,359
1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0.0,246,262
1,1,2,20,0,5,1,2,0.32,0.3485,0.57,0.0,144,151
1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,108,122
1,1,2,22,0,5,1,2,0.32,0.3485,0.66,0.0,102,113
1,1,2,23,0,5,1,2,0.3,0.3182,0.7,0.0896,64,65
1,1,2,0,0,6,0,2,0.3,0.303,0.7,0.1343,50,53
1,1,2,1,0,6,0,3,0.28,0.2879,0.81,0.1343,43,45
1,1,2,2,0,6,0,3,0.26,0.2576,0.81,0.19399999999999998,24,26
1,1,2,3,0,6,0,3,0.24,0.2273,0.87,0.2239,9,9
1,1,2,4,0,6,0,3,0.24,0.2273,0.87,0.2239,4,4
1,1,2,5,0,6,0,3,0.22,0.2273,0.93,0.1642,2,2
1,1,2,6,0,6,0,3,0.22,0.2273,0.93,0.1343,8,9
1,1,2,7,0,6,0,3,0.22,0.2273,0.93,0.1343,19,19
1,1,2,8,0,6,0,3,0.22,0.2273,0.93,0.1343,77,78
1,1,2,9,0,6,0,3,0.22,0.2424,0.93,0.1045,85,90
1,1,2,10,0,6,0,3,0.22,0.2424,0.93,0.1045,143,166
1,1,2,11,0,6,0,2,0.24,0.2576,0.81,0.1045,157,183
1,1,2,12,0,6,0,2,0.26,0.2576,0.81,0.1642,196,221
1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,217,235
1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,205,243
1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985,112,124
1,1,2,16,0,6,0,3,0.22,0.19699999999999998,0.75,0.4179,134,146
1,1,2,17,0,6,0,3,0.22,0.1818,0.69,0.4627,131,144
1,1,2,18,0,6,0,2,0.22,0.1818,0.47,0.6567,105,108
1,1,2,19,0,6,0,2,0.2,0.1515,0.4,0.5522,85,87
1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,62,63
1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,43,48
1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,46,46
1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,20,20
1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,21,21
1,1,2,1,0,0,0,3,0.08,0.0455,0.79,0.4627,24,24
1,1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,26,27
1,1,2,3,0,0,0,2,0.1,0.0455,0.46,0.6866,14,14
1,1,2,4,0,0,0,2,0.1,0.0455,0.46,0.7164,1,1
1,1,2,5,0,0,0,1,0.1,0.0758,0.49,0.3881,3,3
1,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,2,2
1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.19399999999999998,18,18
1,1,2,8,0,0,0,1,0.08,0.0758,0.53,0.2537,26,26
1,1,2,9,0,0,0,1,0.1,0.0909,0.49,0.2985,60,63
1,1,2,10,0,0,0,1,0.12,0.1061,0.42,0.3582,83,91
1,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,121,124
1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,133,140
1,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,128,138
1,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,102,111
1,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,150,155
1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,148,164
1,1,2,17,0,0,0,1,0.18,0.1515,0.37,0.4179,83,87
1,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,92,96
1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,78,80
1,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,56,57
1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,36,36
1,1,2,22,0,0,0,1,0.14,0.1515,0.43,0.1642,28,28
1,1,2,23,0,0,0,1,0.14,0.1364,0.43,0.2239,23,23
1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,9,9
1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,6,6
1,1,2,2,0,1,1,1,0.14,0.1364,0.46,0.19399999999999998,4,4
1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,1,1
1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,2,2
1,1,2,5,0,1,1,1,0.1,0.1212,0.58,0.1343,17,17
1,1,2,6,0,1,1,1,0.1,0.1061,0.54,0.2239,71,72
1,1,2,7,0,1,1,1,0.1,0.1061,0.54,0.19399999999999998,194,195
1,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,413,417
1,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.19399999999999998,198,205
1,1,2,10,0,1,1,1,0.14,0.1515,0.5,0.1343,70,71
1,1,2,11,0,1,1,1,0.22,0.2273,0.37,0.19399999999999998,85,90
1,1,2,12,0,1,1,1,0.28,0.2576,0.28,0.3284,111,118
1,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,129,140
1,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,125,135
1,1,2,15,0,1,1,1,0.36,0.3485,0.27,0.1343,145,155
1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.19399999999999998,206,211
1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.19399999999999998,399,407
1,1,2,18,0,1,1,1,0.34,0.3182,0.25,0.2537,399,405
1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,256,263
1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,210,214
1,1,2,21,0,1,1,1,0.28,0.2879,0.45,0.1343,145,147
1,1,2,22,0,1,1,1,0.26,0.2727,0.56,0.1045,99,102
1,1,2,23,0,1,1,1,0.28,0.3182,0.41,0.0,34,36
1,1,2,0,0,2,1,2,0.26,0.303,0.6,0.0,14,14
1,1,2,1,0,2,1,2,0.26,0.303,0.56,0.0,6,6
1,1,2,2,0,2,1,2,0.28,0.3182,0.41,0.0,3,3
1,1,2,3,0,2,1,2,0.26,0.303,0.52,0.0,3,3
1,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,2,2
1,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,20,22
1,1,2,6,0,2,1,2,0.26,0.303,0.56,0.0,89,90
1,1,2,7,0,2,1,2,0.24,0.2576,0.6,0.0896,276,280
1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0.0,510,513
1,1,2,9,0,2,1,2,0.26,0.2879,0.56,0.0896,256,262
1,1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,90,98
1,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,107,112
1,1,2,12,0,2,1,2,0.3,0.2879,0.52,0.2239,162,172
1,1,2,13,0,2,1,2,0.36,0.3333,0.4,0.2537,167,173
1,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,111,124
1,1,2,15,0,2,1,2,0.42,0.4242,0.38,0.4478,138,145
1,1,2,16,0,2,1,1,0.42,0.4242,0.35,0.2985,251,266
1,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,504,523
1,1,2,18,0,2,1,2,0.38,0.3939,0.46,0.2985,398,406
1,1,2,19,0,2,1,2,0.36,0.3485,0.5,0.1642,270,281
1,1,2,20,0,2,1,2,0.38,0.3939,0.46,0.1343,178,184
1,1,2,21,0,2,1,2,0.36,0.3636,0.5,0.1045,105,109
1,1,2,22,0,2,1,2,0.36,0.3636,0.5,0.1045,72,77
1,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,55,57
1,1,2,0,0,3,1,1,0.32,0.3485,0.57,0.0,22,22
1,1,2,1,0,3,1,1,0.34,0.3636,0.53,0.0,5,5
1,1,2,2,0,3,1,1,0.3,0.3333,0.61,0.0,4,4
1,1,2,3,0,3,1,1,0.28,0.3182,0.75,0.0,3,3
1,1,2,4,0,3,1,1,0.28,0.2879,0.7,0.1045,1,1
1,1,2,5,0,3,1,1,0.28,0.2879,0.7,0.1045,25,25
1,1,2,6,0,3,1,1,0.3,0.303,0.61,0.1343,92,95
1,1,2,7,0,3,1,2,0.3,0.2879,0.65,0.19399999999999998,318,321
1,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,508,515
1,1,2,9,0,3,1,1,0.32,0.303,0.61,0.3284,226,231
1,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,108,120
1,1,2,11,0,3,1,1,0.36,0.3333,0.53,0.2836,125,138
1,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,152,163
1,1,2,13,0,3,1,1,0.4,0.4091,0.43,0.2836,159,170
1,1,2,14,0,3,1,1,0.42,0.4242,0.41,0.3582,128,134
1,1,2,15,0,3,1,1,0.42,0.4242,0.41,0.2239,164,171
1,1,2,16,0,3,1,1,0.42,0.4242,0.38,0.19399999999999998,222,231
1,1,2,17,0,3,1,1,0.42,0.4242,0.38,0.19399999999999998,470,487
1,1,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,459,468
1,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,302,311
1,1,2,20,0,3,1,1,0.36,0.3485,0.46,0.1642,207,211
